,participantId,format,duration_sec,task,confidence,difficulty
1030,671b65fe04c301eb14263ba5,toml,9.016,modifying-task-tabular-1,6,2
1031,671b65fe04c301eb14263ba5,toml,7.972,modifying-task-tabular-2,5,3
1032,671b65fe04c301eb14263ba5,toml,4.974,modifying-task-tabular-3,7,1
1033,671b65fe04c301eb14263ba5,toml,6.44,modifying-task-tabular-4,6,2
1034,6787d648d7b1963c661f9443,json5,5.499,writing-task-NL,6,2
1035,6787d648d7b1963c661f9443,json5,3.801,reading-task-tabular-1,4,5
1036,6787d648d7b1963c661f9443,json5,2.641,reading-task-tabular-2,5,6
1037,6787d648d7b1963c661f9443,json5,3.965,reading-task-tabular-3,5,4
1038,6787d648d7b1963c661f9443,json5,5.368,reading-task-tabular-4,6,2
1039,6787d648d7b1963c661f9443,json5,3.952,reading-task-tabular-5,4,6
1040,6787d648d7b1963c661f9443,json5,5.108,writing-task-tabular,5,7
1041,6787d648d7b1963c661f9443,json5,5.381,modifying-task-tabular-1,4,6
1042,6787d648d7b1963c661f9443,json5,4.724,modifying-task-tabular-2,4,7
1043,6787d648d7b1963c661f9443,json5,5.318,modifying-task-tabular-3,5,3
1044,6787d648d7b1963c661f9443,json5,7.746,modifying-task-tabular-4,1,7
1045,66a9285501ac98053902d481,toml,6.263,writing-task-NL,7,1
1046,66a9285501ac98053902d481,toml,3.808,reading-task-tabular-1,7,1
1047,66a9285501ac98053902d481,toml,3.103,reading-task-tabular-2,7,1
1048,66a9285501ac98053902d481,toml,3.363,reading-task-tabular-3,7,1
1049,66a9285501ac98053902d481,toml,2.123,reading-task-tabular-4,7,1
1050,66a9285501ac98053902d481,toml,2.601,reading-task-tabular-5,7,1
1051,66a9285501ac98053902d481,toml,4.523,writing-task-tabular,4,4
1052,66a9285501ac98053902d481,toml,2.13,modifying-task-tabular-1,7,1
1053,66a9285501ac98053902d481,toml,1.828,modifying-task-tabular-2,7,1
1054,66a9285501ac98053902d481,toml,3.31,modifying-task-tabular-3,7,1
1055,66a9285501ac98053902d481,toml,4.305,modifying-task-tabular-4,3,2
1056,66a662a0a709312db9de01f2,jsonc,18.523,writing-task-NL,5,3
1057,66a662a0a709312db9de01f2,jsonc,10.997,reading-task-tabular-1,4,5
1058,66a662a0a709312db9de01f2,jsonc,8.189,reading-task-tabular-2,4,5
1059,66a662a0a709312db9de01f2,jsonc,9.866,reading-task-tabular-3,3,7
1060,66a662a0a709312db9de01f2,jsonc,8.243,reading-task-tabular-4,5,2
1061,66a662a0a709312db9de01f2,jsonc,4.877,reading-task-tabular-5,4,4
1062,66a662a0a709312db9de01f2,jsonc,19.756,writing-task-tabular,4,3
1063,66a662a0a709312db9de01f2,jsonc,11.824,modifying-task-tabular-1,1,7
1064,66a662a0a709312db9de01f2,jsonc,6.437,modifying-task-tabular-2,4,4
1065,66a662a0a709312db9de01f2,jsonc,19.757,modifying-task-tabular-3,7,1
1066,66a662a0a709312db9de01f2,jsonc,9.536,modifying-task-tabular-4,1,7
1067,66b246951b9aefec80b7158a,json,10.659,writing-task-NL,7,6
1068,66b246951b9aefec80b7158a,json,11.12,reading-task-tabular-1,5,3
1069,66b246951b9aefec80b7158a,json,6.95,reading-task-tabular-2,6,2
1070,66b246951b9aefec80b7158a,json,7.816,reading-task-tabular-3,6,3
1071,66b246951b9aefec80b7158a,json,6.046,reading-task-tabular-4,6,2
1072,66b246951b9aefec80b7158a,json,7.863,reading-task-tabular-5,5,2
1073,66b246951b9aefec80b7158a,json,5.099,writing-task-tabular,2,7
1074,66b246951b9aefec80b7158a,json,7.469,modifying-task-tabular-1,4,5
1075,66b246951b9aefec80b7158a,json,6.894,modifying-task-tabular-2,3,3
1076,66b246951b9aefec80b7158a,json,7.112,modifying-task-tabular-3,5,3
1077,66b246951b9aefec80b7158a,json,7.235,modifying-task-tabular-4,3,6
1078,5d766978f47e6200019a2acf,yaml,6.074,writing-task-NL,7,1
1079,5d766978f47e6200019a2acf,yaml,4.79,reading-task-tabular-1,7,1
1080,5d766978f47e6200019a2acf,yaml,4.279,reading-task-tabular-2,7,1
1081,5d766978f47e6200019a2acf,yaml,3.579,reading-task-tabular-3,7,1
1082,5d766978f47e6200019a2acf,yaml,2.616,reading-task-tabular-4,7,1
1083,5d766978f47e6200019a2acf,yaml,15.071,reading-task-tabular-5,7,2
1084,5d766978f47e6200019a2acf,yaml,25.963,writing-task-tabular,4,2
1085,5d766978f47e6200019a2acf,yaml,7.454,modifying-task-tabular-1,5,2
1086,5d766978f47e6200019a2acf,yaml,9.366,modifying-task-tabular-2,7,1
1087,5d766978f47e6200019a2acf,yaml,7.503,modifying-task-tabular-3,6,1
1088,5d766978f47e6200019a2acf,yaml,12.757,modifying-task-tabular-4,4,3
1089,677d32c679491be18090225b,xml,12.826,writing-task-NL,7,1
1090,677d32c679491be18090225b,xml,6.381,reading-task-tabular-1,7,1
1091,677d32c679491be18090225b,xml,6.789,reading-task-tabular-2,7,1
1092,677d32c679491be18090225b,xml,7.176,reading-task-tabular-3,4,3
1093,677d32c679491be18090225b,xml,4.324,reading-task-tabular-4,1,1
1094,677d32c679491be18090225b,xml,13.084,reading-task-tabular-5,5,2
1095,677d32c679491be18090225b,xml,7.692,writing-task-tabular,2,5
1096,677d32c679491be18090225b,xml,4.247,modifying-task-tabular-1,7,1
1097,677d32c679491be18090225b,xml,10.29,modifying-task-tabular-2,7,1
1098,677d32c679491be18090225b,xml,5.871,modifying-task-tabular-3,5,3
1099,677d32c679491be18090225b,xml,5.444,modifying-task-tabular-4,7,1
1100,67d163e7b7bcc1e9718e01da,json5,8.951,writing-task-NL,5,7
1101,67d163e7b7bcc1e9718e01da,json5,10.099,reading-task-tabular-1,6,4
1102,67d163e7b7bcc1e9718e01da,json5,11.25,reading-task-tabular-2,5,6
1103,67d163e7b7bcc1e9718e01da,json5,13.246,reading-task-tabular-3,6,6
1104,67d163e7b7bcc1e9718e01da,json5,31.729,reading-task-tabular-4,7,3
1105,67d163e7b7bcc1e9718e01da,json5,31.377,reading-task-tabular-5,7,3
1106,67d163e7b7bcc1e9718e01da,json5,10.2,writing-task-tabular,6,5
1107,67d163e7b7bcc1e9718e01da,json5,9.1,modifying-task-tabular-1,7,4
1108,67d163e7b7bcc1e9718e01da,json5,8.804,modifying-task-tabular-2,7,3
1109,67d163e7b7bcc1e9718e01da,json5,12.573,modifying-task-tabular-3,7,3
1110,67d163e7b7bcc1e9718e01da,json5,8.959,modifying-task-tabular-4,7,5
1111,665c5d94303fdf202ac9ded0,toml,5.194,writing-task-NL,7,1
1112,665c5d94303fdf202ac9ded0,toml,12.059,reading-task-tabular-1,7,1
1113,665c5d94303fdf202ac9ded0,toml,4.46,reading-task-tabular-2,7,2
1114,665c5d94303fdf202ac9ded0,toml,3.373,reading-task-tabular-3,7,1
1115,665c5d94303fdf202ac9ded0,toml,3.082,reading-task-tabular-4,7,1
1116,665c5d94303fdf202ac9ded0,toml,3.109,reading-task-tabular-5,5,2
1117,665c5d94303fdf202ac9ded0,toml,4.05,writing-task-tabular,5,3
1118,665c5d94303fdf202ac9ded0,toml,2.702,modifying-task-tabular-1,7,1
1119,665c5d94303fdf202ac9ded0,toml,2.457,modifying-task-tabular-2,7,1
1120,665c5d94303fdf202ac9ded0,toml,3.176,modifying-task-tabular-3,6,1
1121,665c5d94303fdf202ac9ded0,toml,2.902,modifying-task-tabular-4,6,1
1122,67ab650c320eccf6141d4010,jsonc,14.832,writing-task-NL,7,5
1123,67ab650c320eccf6141d4010,jsonc,14.776,reading-task-tabular-1,4,4
1124,67ab650c320eccf6141d4010,jsonc,6.727,reading-task-tabular-2,4,4
1125,67ab650c320eccf6141d4010,jsonc,8.455,reading-task-tabular-3,5,4
1126,67ab650c320eccf6141d4010,jsonc,8.449,reading-task-tabular-4,7,7
1127,67ab650c320eccf6141d4010,jsonc,5.654,reading-task-tabular-5,4,4
1128,67ab650c320eccf6141d4010,jsonc,9.574,writing-task-tabular,6,6
1129,67ab650c320eccf6141d4010,jsonc,8.413,modifying-task-tabular-1,5,5
1130,67ab650c320eccf6141d4010,jsonc,9.666,modifying-task-tabular-2,6,6
1131,67ab650c320eccf6141d4010,jsonc,7.02,modifying-task-tabular-3,2,2
1132,67ab650c320eccf6141d4010,jsonc,6.34,modifying-task-tabular-4,1,1
1133,65fad673a546ab14baf2f8d3,json5,11.614,writing-task-NL,6,1
1134,65fad673a546ab14baf2f8d3,json5,10.136,reading-task-tabular-1,6,2
1135,65fad673a546ab14baf2f8d3,json5,6.409,reading-task-tabular-2,6,2
1136,65fad673a546ab14baf2f8d3,json5,7.962,reading-task-tabular-3,5,2
1137,65fad673a546ab14baf2f8d3,json5,5.956,reading-task-tabular-4,6,1
1138,65fad673a546ab14baf2f8d3,json5,5.376,reading-task-tabular-5,6,2
1139,65fad673a546ab14baf2f8d3,json5,9.379,writing-task-tabular,4,5
1140,65fad673a546ab14baf2f8d3,json5,7.235,modifying-task-tabular-1,5,3
1141,65fad673a546ab14baf2f8d3,json5,6.152,modifying-task-tabular-2,6,3
1142,65fad673a546ab14baf2f8d3,json5,9.321,modifying-task-tabular-3,4,5
1143,65fad673a546ab14baf2f8d3,json5,6.362,modifying-task-tabular-4,5,4
1144,67f1c7bd6f1c4a3d8deae02f,toml,12.277,writing-task-NL,7,1
1145,67f1c7bd6f1c4a3d8deae02f,toml,12.741,reading-task-tabular-1,7,3
1146,67f1c7bd6f1c4a3d8deae02f,toml,8.031,reading-task-tabular-2,7,1
1147,67f1c7bd6f1c4a3d8deae02f,toml,5.692,reading-task-tabular-3,7,1
1148,67f1c7bd6f1c4a3d8deae02f,toml,9.543,reading-task-tabular-4,7,1
1149,67f1c7bd6f1c4a3d8deae02f,toml,7.507,reading-task-tabular-5,7,2
1150,67f1c7bd6f1c4a3d8deae02f,toml,7.705,writing-task-tabular,7,1
1151,67f1c7bd6f1c4a3d8deae02f,toml,7.492,modifying-task-tabular-1,7,3
1152,67f1c7bd6f1c4a3d8deae02f,toml,5.66,modifying-task-tabular-2,7,1
1153,67f1c7bd6f1c4a3d8deae02f,toml,5.493,modifying-task-tabular-3,7,1
1154,67f1c7bd6f1c4a3d8deae02f,toml,5.22,modifying-task-tabular-4,7,1
1155,67adb27bd5f5776fcb16da62,hjson,10.508,writing-task-NL,7,1
1156,67adb27bd5f5776fcb16da62,hjson,8.628,reading-task-tabular-1,7,1
1157,67adb27bd5f5776fcb16da62,hjson,10.009,reading-task-tabular-2,6,1
1158,67adb27bd5f5776fcb16da62,hjson,8.104,reading-task-tabular-3,7,1
1159,67adb27bd5f5776fcb16da62,hjson,8.079,reading-task-tabular-4,7,1
1160,67adb27bd5f5776fcb16da62,hjson,9.521,reading-task-tabular-5,7,1
1161,67adb27bd5f5776fcb16da62,hjson,21.983,writing-task-tabular,3,5
1162,67adb27bd5f5776fcb16da62,hjson,11.694,modifying-task-tabular-1,7,1
1163,67adb27bd5f5776fcb16da62,hjson,31.545,modifying-task-tabular-2,6,1
1164,67adb27bd5f5776fcb16da62,hjson,6.967,modifying-task-tabular-3,3,1
1165,67adb27bd5f5776fcb16da62,hjson,9.673,modifying-task-tabular-4,1,6
1166,6675c40cdc52b37294f0514e,hjson,7.91,writing-task-NL,5,4
1167,6675c40cdc52b37294f0514e,hjson,5.2,reading-task-tabular-1,7,1
1168,6675c40cdc52b37294f0514e,hjson,6.255,reading-task-tabular-2,7,1
1169,6675c40cdc52b37294f0514e,hjson,4.582,reading-task-tabular-3,6,1
1170,6675c40cdc52b37294f0514e,hjson,9.459,reading-task-tabular-4,6,2
1171,6675c40cdc52b37294f0514e,hjson,8.122,reading-task-tabular-5,2,6
1172,6675c40cdc52b37294f0514e,hjson,9.406,writing-task-tabular,4,5
1173,6675c40cdc52b37294f0514e,hjson,7.851,modifying-task-tabular-1,6,2
1174,6675c40cdc52b37294f0514e,hjson,4.943,modifying-task-tabular-2,6,2
1175,6675c40cdc52b37294f0514e,hjson,6.186,modifying-task-tabular-3,1,7
1176,6675c40cdc52b37294f0514e,hjson,5.298,modifying-task-tabular-4,1,7
